"Title","Year","Link","Author Keywords"
"Aligned nanofiber material supports cell growth and increases osteogenesis in canine adipose-derived mesenchymal stem cells in vitro","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043262341&doi=10.1002%2fjbm.a.36381&partnerID=40&md5=d145b20a970b18070b154bb5ee169cda","3-D cell culture; aligned-orientated PCL nanofibers; canine; mesenchymal stem cells; random-orientated PCL nanofibers"
"Promotion of transplanted collagen scaffolds combined with brain-derived neurotrophic factor for axonal regeneration and motor function recovery in rats after transected spinal cord injury","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061351041&doi=10.7507%2f1002-1892.201803094&partnerID=40&md5=7b7f04367f5d0364607e53b016d8b6ac","brain-derived neurotrophic factor; collagen binding domain; Collagen scaffold; motor function; rat; spinal cord injury"
"Stiffness memory nanohybrid scaffolds generated by indirect 3D printing for biologically responsive soft implants","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054007647&doi=10.1016%2fj.actbio.2018.09.016&partnerID=40&md5=360b3a0bc3a6df435a51a1d7acb87a44","3D printing; 3D-TIPS; Phase separation; Polyurethane nanohybrid; Soft implants; Stiffness memory"
"Electroactive biomaterial surface engineering effects on muscle cells differentiation","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050129871&doi=10.1016%2fj.msec.2018.07.044&partnerID=40&md5=84f1be15292248d99bec95907d43193f","Differentiation; Myoblast cells; Piezoelectric; PVDF; Tissue engineering"
"Comparing the Random Forest with the Generalized Additive Model to Evaluate the Impacts of Outdoor Ambient Environmental Factors on Scaffolding Construction Productivity","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044749946&doi=10.1061%2f%28ASCE%29CO.1943-7862.0001495&partnerID=40&md5=ec98b3be39c74dde50fec2e5d5363787",""
"Vascularization of Natural and Synthetic Bone Scaffolds","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051432658&doi=10.1177%2f0963689718782452&partnerID=40&md5=e18742acda4398fc19e5138cca05cdcc","3D printing bone scaffold; bone regeneration; decellularized bone scaffold; endothelial cell; vascularized bone graft"
"DNA gyrase inhibitors: Progress and synthesis of potent compounds as antibacterial agents","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046024500&doi=10.1016%2fj.biopha.2018.04.021&partnerID=40&md5=7b47d19107e6e0b891a187835f3f3ee9","Chebulinic acid; Coumarins; DNA gyrase; DNA gyrase inhibitors; Quinolones; Spiropyrimidinetriones"
"Improvement of hepatogenic differentiation of iPS cells on an aligned polyethersulfone compared to random nanofibers","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023195499&doi=10.1080%2f21691401.2017.1345929&partnerID=40&md5=9929ac52984fd1dc55d091634e3e4566","differentiation; hepatocytes; iPSc; nanobiotechnology; Stem cell"
"Advancing systems immunology through data-driven statistical analysis","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045248858&doi=10.1016%2fj.copbio.2018.03.009&partnerID=40&md5=c1cd1d52731b47336c95b8d977b693d4",""
"Human umbilical cord Wharton's jelly mesenchymal stem cells combined with an acellular cartilage extracellular matrix scaffold improve cartilage repair compared with microfracture in a caprine model","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046167693&doi=10.1016%2fj.joca.2018.01.019&partnerID=40&md5=63cf598e89180d1ea505e2863a320877","Acellular cartilage extracellular matrix; Articular cartilage; Human umbilical cord Wharton's jelly mesenchymal stem cells; Microfracture; Tissue engineering"
"Assembly Pathway Selection of Designer Self-Assembling Peptide and Fabrication of Hierarchical Scaffolds for Neural Regeneration","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049942885&doi=10.1021%2facsami.8b10764&partnerID=40&md5=dc510da9e43a95dd7edefa7d0fff81f5","assembly pathway; functional self-assembling peptides; nanofiber hydrogel; neural regeneration"
"Engineering of corneal tissue through an aligned PVA/collagen composite nanofibrous electrospun scaffold","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042698371&doi=10.3390%2fnano8020124&partnerID=40&md5=f7b6f8f491b68b2ef94a09bc32883cdb","Corneal tissue; Electrospun; Nanofibrous scaffold"
"Efficient computational design of a scaffold for cartilage cell regeneration","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056773318&doi=10.3390%2fbioengineering5020033&partnerID=40&md5=a16c3cb66b56c5c67f835ad350ca2c92","CFD simulation; Micro-bioreactor operating conditions; Scaffold geometry optimization; Tissue engineering"
"Chitin deacetylases: Structures, specificities, and biotech applications","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044428158&doi=10.3390%2fpolym10040352&partnerID=40&md5=a65a306d9729d5d2ee62591fa559157b","Carbohydrate esterases; Chitin deacetylases; Chitooligosaccharides; Chitosan; Deacetylation pattern; Structure; Substrate specificity"
"A Structure-Based Assembly Screen of Protein Cage Libraries in Living Cells: Experimentally Repacking a Protein-Protein Interface to Recover Cage Formation in an Assembly-Frustrated Mutant","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041452758&doi=10.1021%2facs.biochem.7b01000&partnerID=40&md5=2cebee66832f71a503c55573d0b66df7",""
"The adhesion function of the sodium channel beta subunit (β1) contributes to cardiac action potential propagation","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054098043&doi=10.7554%2feLife.37610&partnerID=40&md5=0b7e9e432af313bb9b0b37a730a545f5",""
"SAR and QSAR models of cyclooxygenase-1 (COX-1) inhibitors","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054076399&doi=10.1080%2f1062936X.2018.1513952&partnerID=40&md5=83c15f8f4fa8476ba750a528c1f6b518","classification models; cyclooxygenase-1 (COX-1) inhibitors; decision tree; multiple linear regression; QSAR; random forest; support vector machine"
"Scaffold-Assisted artificial hair implantation in a rat model","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047722617&doi=10.1001%2fjamafacial.2017.2186&partnerID=40&md5=3da5665e7675cf6f5d33708ba66f86cc",""
"Mid-term outcomes of the absorb bvs versus second-generation des: A systematic review and meta-analysis","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046731052&doi=10.1371%2fjournal.pone.0197119&partnerID=40&md5=f72169f19496178a7378204b7032639d",""
"Discovering Highly Potent Molecules from an Initial Set of Inactives Using Iterative Screening","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053207271&doi=10.1021%2facs.jcim.8b00376&partnerID=40&md5=359608997cfa290a43b2fd1c0fc744e5",""
"A Hierarchical, Data-Driven Approach to Modeling Single-Cell Populations Predicts Latent Causes of Cell-To-Cell Variability","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046341029&doi=10.1016%2fj.cels.2018.04.008&partnerID=40&md5=4813dcf5dc129aed1158cecca47ac088","heterogeneity; mixture modeling; pain sensitization; single-cell data; statistical inference; systems biology"
"Polymer-based composites by electrospinning: Preparation & functionalization with nanocarbons","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050527032&doi=10.1016%2fj.progpolymsci.2018.07.002&partnerID=40&md5=63e796442e825ead3bb03bfab7f50ed9","Electrospinning; Functionalization; Nanocarbon; Nanofibers; Polymer composites; Tissue engineering"
"A novel FPCL model producing directional contraction through induction of fibroblast alignment by biphasic pulse direct current electric field","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053117505&doi=10.1016%2fj.yexcr.2018.09.003&partnerID=40&md5=d2f4882e9ff69735ec8ebe9f492ff720","Directional contraction; Electric fields; Fibroblast alignment; Fibroblast populated collagen lattice; Scar contracture"
"Elucidating molecular events underlying topography mediated cardiomyogenesis of stem cells on 3D nanofibrous scaffolds","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043991186&doi=10.1016%2fj.msec.2018.03.012&partnerID=40&md5=5a567e8e25ee4959e031e1b4b102c5d9","Cardiac patch; Cardiomyogenesis; Mechanotransduction; Myocardial infarction; Nanofibers; Stem cells; Tissue engineering"
"Effects of aligned and random fibers with different diameter on cell behaviors","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050827850&doi=10.1016%2fj.colsurfb.2018.07.045&partnerID=40&md5=d41e44f858ef538f813ead9d117288b0","Cell behavior; Contact guidance; Diameter; Fibers; Orientation"
"Effect of pH along with other variables on physical properties of collagen nanofibers","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065619157&doi=10.1109%2fICBME.2018.8703549&partnerID=40&md5=5db376b1e8de1a4d74f5bdd282999881","Acidic collagen; Electrospinning; Nanofibers; Neutral collagen"
"Temperature-responsive fibres of cellulose-based copolymers","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048852773&doi=10.1039%2fc8py00524a&partnerID=40&md5=70fb2b69421a631b691c54c8001416b5",""
"High-throughput fabrication of vascularized spheroids for bioprinting","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049981392&doi=10.1088%2f1758-5090%2faac7e6&partnerID=40&md5=e869da1b3659ebc45bde5678ce0035b8","3D culture; bioprinting; coculture; scaffold-free; spheroids; vascularization"
"Cooperative Assembly of a Peptide Gelator and Silk Fibroin Afford an Injectable Hydrogel for Tissue Engineering","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045650520&doi=10.1021%2facsami.8b01725&partnerID=40&md5=a35eeb0d5d07a758ca25daf94bbdd37a","hydrogel; peptide; self-assembly; silk fibroin; tissue engineering"
"Interactive design and manufacturing of a Voronoi-based biomimetic bone scaffold for morphological characterization","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021795350&doi=10.1007%2fs12008-017-0416-x&partnerID=40&md5=9b198b575b8126c3a2f528c1e9ebd53f","Bone image analysis; Generative design (GD); Metal-based powder bed fusion (PBF); Micro-CT scanning; Trabecular bone structure"
"Scaffolding skeletons using spherical Voronoi diagrams: Feasibility, regularity and symmetry","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047251506&doi=10.1016%2fj.cad.2018.04.016&partnerID=40&md5=c3dfdbf8a0d0cb1b1a778cb6dca23138","Procedural modeling; Quad mesh generation; Scaffold; Skeleton based modeling"
"Effectiveness of tissue engineered three-dimensional bioactive graft on bone healing and regeneration: an in vivo study with significant clinical value","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045532862&doi=10.1002%2fterm.2510&partnerID=40&md5=2ec01a9987a737b6e9752eda27a6cd29","gelatine; genipin; healing and regeneration; nanohydroxyapatite; simvastatin; tissue engineering"
"Towards additive manufacturing of ramified scaffolds of the thyroid vascular system: A preliminary fractal analysis","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052572025&partnerID=40&md5=8c359b29f8e5c54d32056a7a51e4e2ec","Ramified scaffolds; Vascular system and fractal analysis"
"Hierarchical unidirectional graphene aerogel/polyaniline composite for high performance supercapacitors","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049456233&doi=10.1016%2fj.jpowsour.2018.07.031&partnerID=40&md5=5df30bd0fd3bccf3eadf6ea0f863d03e","Orientation; Polyaniline; Supercapacitors; Unidirectional graphene aerogel"
"Evaluation of collagen foam, poly(l-lactic acid) nanofiber mesh, and decellularized matrices for corneal regeneration","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031422646&doi=10.1002%2fjbm.b.34022&partnerID=40&md5=802e01d08f3e8a67a8106d5ea338c21e","collagen; cornea; decellularization; electrospinning; poly(l-lactic) acid"
"Optimisation of peptides that actively cross the tympanic membrane by random amino acid extension: a phage display study","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027508319&doi=10.1080%2f1061186X.2017.1347791&partnerID=40&md5=4dc9d690c08b6d14a28e5e1631da7d8e","active transport; conserved motifs; Drug delivery; otitis media; peptide structure"
"Evaluation of anticonvulsant and analgesic activity of new hybrid compounds derived from N-phenyl-2-(2,5-dioxopyrrolidin-1-yl)-propanamides and –butanamides","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044932617&doi=10.1016%2fj.eplepsyres.2018.03.024&partnerID=40&md5=2b27b31a70cb7aea5d451e79f6916412","Anticonvulsant activity; Binding; Hybrid compounds; Pain models; Pyrrolidine-2,5-dione; Six-herz (6 Hz) test"
"A novel calcium phosphate cement pre-loaded with chitosan and small molecule adenosine for repairing large cranial defects in rats","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081959673&partnerID=40&md5=400a8fa2927a9bc98c1a8f48f952ae02",""
"Creating an efficient screening model for TRPV1 agonists using conformal prediction","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042588141&doi=10.1016%2fj.comtox.2018.02.002&partnerID=40&md5=5dc8a9e92188233eddd13b34392316c2","Imbalanced data; Mondrian Conformal Prediction; Random forest; RDKit descriptors; Transient receptor potential ion channel, Vanilloid type 1 (TRPV1) agonists"
"Achieving abstraction: Generating far analogies promotes relational reasoning in children","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053661521&doi=10.1037%2fdev0000581&partnerID=40&md5=dc45dc5e11393382f171ca99e99a0b4f","Analogy; Cognitive development; Inference; Relational reasoning; Representation"
"Probing Denatured State Conformational Bias in a Three-Helix Bundle, UBA(2), Using a Cytochrome c Fusion Protein","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044183290&doi=10.1021%2facs.biochem.8b00015&partnerID=40&md5=67b2ed72c43cda04edac10ff58e54a46",""
"Perfusion directed 3D mineral formation within cell-laden hydrogels","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049940712&doi=10.1088%2f1758-5090%2faacb42&partnerID=40&md5=f2df79f866874e2bfaa11f5760cabcb9","bioreactor; cell encapsulation; gelatin methacrylate; hydrogel; mineral formation; perfusion; tissue engineering"
"Harnessing biochemical and structural cues for tenogenic differentiation of adipose derived stem cells (ADSCs) and development of an in vitro tissue interface mimicking tendon-bone insertion graft","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042857988&doi=10.1016%2fj.biomaterials.2018.02.046&partnerID=40&md5=978f52cd00c1842c29f7acb662fca3d7","Bone-tendon interface; Gradient surfaces; Platelet-derived growth factor; Tenogenic differentiation"
"Angiopoietin 2 promotes angiogenesis in tissue-engineered bone and improves repair of bone defects by inducing autophagy","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048701647&doi=10.1016%2fj.biopha.2018.06.078&partnerID=40&md5=7311d45c596b8321c592db396f547cc1","Angiogenesis; Angiopoietin 2; Autophagy; Bone defect; Tissue-engineered bone"
"Biomineralized poly (L-lactic-co-glycolic acid)-tussah silk fibroin nanofiber fabric with hierarchical architecture as a scaffold for bone tissue engineering","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036611651&doi=10.1016%2fj.msec.2017.11.047&partnerID=40&md5=7dae5dfd2f8bb378b34e28d479e988e7","Bone tissue engineering; Hierarchical architecture; Mineralization; Nanofiber fabric; Tussah silk fibroin"
"Mediating human stem cell behaviour via defined fibrous architectures by melt electrospinning writing","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047807820&doi=10.1016%2fj.actbio.2018.05.048&partnerID=40&md5=402bdd18235f33fb0c42c8a88f624e8d",""
"Effect of porous structure and pore size on mechanical strength of 3D-printed comby scaffolds","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044863885&doi=10.1016%2fj.matlet.2018.03.205&partnerID=40&md5=4ca9d10bb2c960003b377bc33a41783e","Bioceramics; Bone tissue engineering; Comby; Mechanical strength; Porous materials; Structural"
"Folding Determinants of Transmembrane β-Barrels Using Engineered OMP Chimeras","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044862038&doi=10.1021%2facs.biochem.8b00012&partnerID=40&md5=517aa40b791632020e14afe28497690e",""
